"","log likelihood","AICc","Alpha Peak 1","Alpha Peak 2","Rate Peak 1","Rate Peak 2","Theta Peak 1","Theta Peak 2"
"186",63.6805306103645,-117.255798062834,100,100,0.0580655953894255,0.0580655953894255,0.0271825862283214,-0.0108080974507217
"187",63.2123354537394,-116.319407749584,100,100,0.0603727205192817,0.0603727205192817,0.0269529643687138,-0.00975975164124107
"188",62.8043113346816,-115.503359511468,100,100,0.0624614988766996,0.0624614988766996,0.0272748290375091,-0.00931111118953953
"189",61.732809765663,-113.360356373431,100,100,0.0682893309457305,0.0682893309457305,0.0258406320178494,-0.00922239089970547
"190",63.0279475217947,-115.950631885695,100,100,0.061303177233608,0.061303177233608,0.0256316547436586,-0.00976687154763112
"191",63.3717957628552,-116.638328367816,100,100,0.0595597458347152,0.0595597458347152,0.0249740485321781,-0.0118465845420095
"192",62.8676587399757,-115.630054322057,100,100,0.0621269811081031,0.0621269811081031,0.024505603020999,-0.0120975262023236
"193",62.984525203217,-115.863787248539,100,100,0.0615210070697934,0.0615210070697934,0.0258447990766163,-0.00973288062700529
"194",63.65904386967,-117.212824581445,100,100,0.058162454037841,0.058162454037841,0.0281281551007311,-0.009462172871719
"195",60.7880477437001,-111.470832329505,100,100,0.0738866613818574,0.0738866613818574,0.0257612347782105,-0.00789733955788357
"196",61.9731476803313,-113.841032202768,100,100,0.0669359476094505,0.0669359476094505,0.026240910937649,-0.00917870493333325
"197",61.2475145871153,-112.389766016336,100,100,0.0711113185470736,0.0711113185470736,0.0252272964975772,-0.00937516059235223
"198",63.0229053515457,-115.940547545197,100,100,0.0613357631189417,0.0613357631189417,0.0255388474482481,-0.00976472491076755
"199",62.7138450551924,-115.32242695249,100,100,0.0629192860542947,0.0629192860542947,0.0255418316791042,-0.00980073769797326
"200",61.7374952737163,-113.369727389538,100,100,0.0682626343308955,0.0682626343308955,0.0259205650595715,-0.0086964526233323
"201",62.6984141809359,-115.291565203977,100,100,0.0630318533336187,0.0630318533336187,0.0261795819498653,-0.00953701312330018
"202",62.8037572687677,-115.502251379641,100,100,0.0624589528919817,0.0624589528919817,0.0258725437506108,-0.0106226694484926
"203",64.6482018998782,-119.191140641862,45.3023595235255,45.3023595235255,0.0242678459929337,0.0242678459929337,0.0329730639848619,-0.0101763915535488
"204",63.078137403072,-116.051011648249,37.2284106686734,37.2284106686734,0.0227222955893759,0.0227222955893759,0.0257990735464655,-0.0100502377675328
"205",62.9492551303403,-115.793247102786,100,100,0.0617046678836087,0.0617046678836087,0.0254329833280196,-0.0110437494760615
"206",58.6232017667391,-107.141140375584,100,100,0.0884863648385315,0.0884863648385315,0.0227449411963934,-0.00525666025182547
"207",60.7553856648116,-111.405508171728,100,100,0.0740981202272556,0.0740981202272556,0.0232695807856576,-0.00931813486946521
"208",63.0628572582995,-116.020451358704,54.263308790076,54.263308790076,0.0331668173765987,0.0331668173765987,0.0261249415068748,-0.00978300491846974
"209",63.3659520166822,-116.62664087547,100,100,0.0595981527279164,0.0595981527279164,0.032831267397843,-0.00905692115894755
"210",63.0402399356522,-115.97521671341,94.3694024967821,94.3694024967821,0.0578004140435139,0.0578004140435139,0.0255361137722367,-0.00977477974436428
"211",62.3800034471501,-114.654743736405,100,100,0.0647045718362373,0.0647045718362373,0.0266742669232857,-0.00931982787320823
